# ind calculated fitted
29459 -63.2986929750000016 -63.3253033392678475
29460 -40.9703758325999985 -40.9373484609181162
29461 26.4858601080999989 26.4620845302212615
29462 -40.6840520758999986 -40.6639660981262097
29463 -56.6128002072000029 -56.5968465750196046
29464 -45.0710119793999979 -45.0830663841146020
29465 -29.5154995126999999 -29.4557811978692499
29466 -58.7773821059999975 -58.7739713264406802
29467 -59.0771909246999982 -59.0706388742772077
29468 -61.2795141948000008 -61.3063617168881621
29469 -29.9654718265000000 -29.9827452774230920
29470 22.4285574632000007 22.5079781486519046
29471 106.7653517412000070 106.7904022256113450
29472 200.9709525657000029 200.9814011020481530
29473 146.7591228061999971 146.7995409849895907
29474 -62.8572388928999999 -62.8884700443160796
29475 -59.5483287989000019 -59.5677730548782662
29476 -59.9157961387000029 -59.9554039095541640
29477 194.9188048023999897 194.9252752046833734
29478 61.8544655848999980 61.8174399867314222
29479 -60.4337876332999997 -60.4553114354206969
29480 -95.3250010578999962 -95.2826533306960357
29481 -101.2518455616999944 -101.2293379264401096
29482 -90.8991950110000033 -90.9172177809936670
29483 -43.3259527758999994 -43.3872056791670389
29484 -101.0274972727000034 -101.0264122475411881
29485 -106.8921720249999936 -106.8884233021403531
29486 -84.7154628315000053 -84.6795231221659606
29487 -96.0593010742999951 -96.1154169810077121
29488 -105.0730585793999978 -105.0826596784096694
29489 -103.1788531610000064 -103.1771362879829610
29490 -110.0037822264000056 -109.9727692992476307
29491 -95.6630087220000007 -95.6269076101584687
29492 -110.7488469466999987 -110.7541810559091005
29493 -75.7053046123999991 -75.6589282861488783
29494 -98.7496827141000040 -98.7382146752540706
29495 -90.1531307759999976 -90.1798198063055736
29496 -114.9378677626000069 -114.9199073959799193
29497 -4.3173155907999998 -4.3462766609964856
29498 -103.2524847484999952 -103.2825445444437946
29499 -105.8355665514000066 -105.8193975652123697
29500 -101.7193604243000067 -101.7216164397293028
29501 -80.2718197035000003 -80.2760205833532297
29502 -97.5038206238999976 -97.5084834332195385
29503 41.4653820417000034 41.4654305970187664
29504 -100.8646460867999934 -100.8772160790309442
29505 -53.4173887205000000 -53.4421130506790618
29506 -103.7794748822999935 -103.8019410916972021
29507 -71.5708186794000056 -71.6087350515113883
29508 -99.4813055133000006 -99.4933927686636963
29509 -98.8096445340000002 -98.8278217182309078
29510 -110.9692470951000018 -110.9791290180980923
29511 -98.7147405877999944 -98.7591546741191593
29512 -110.2462334159999955 -110.2043529163356652
29513 -100.6731811549000071 -100.6870167944468335
29514 -88.0894449526000045 -88.0532666102411099
29515 -112.7948200371999974 -112.7563433260035168
29516 -47.3484758744999965 -47.2938172792403435
29517 -108.7940326567999989 -108.8210302116888357
29518 -29.9211504933000008 -29.9046424564082152
29519 -109.1502317085000016 -109.1130793940815664
29520 -93.4445293949000018 -93.4158262414788254
29521 -26.8232963911999995 -26.8184539816071847
29522 -104.0088419129999977 -103.9857135648755104
29523 40.2785441548000023 40.3023588849952432
29524 -102.4019764240999990 -102.3980120799248397
29525 -50.6232318659000029 -50.5590642169489968
29526 -112.2413578338999969 -112.2565971565927612
29527 21.2407954335000007 21.2152201978658077
29528 -109.2038191908000044 -109.1829652225254534
29529 -102.2335311832000002 -102.2183262849297165
29530 -99.8072461552000050 -99.8373551232456009
29531 -105.5715174938000018 -105.5858308328853212
29532 -95.4955636039999973 -95.4501709249961436
29533 -96.0340077482999988 -96.0473779686275861
29534 -30.0611482547999991 -30.0983163570271088
29535 -53.6082284145999992 -53.5963790917157112
29536 -83.1161551021999969 -83.1592146544626587
29537 -82.1163887243999966 -82.1666938208848023
29538 -87.5164992641000055 -87.5488696898879653
29539 -102.5257781221999949 -102.5429840692799530
29540 -114.5284006998000024 -114.5255777547004499
29541 -85.2766798571999942 -85.2092837472823987
29542 -0.3246787584000000 -0.3333716213889595
29543 -87.0594383297000007 -87.0272560947326212
29544 42.4522239679999984 42.4366079948788553
29545 -48.2313587662000032 -48.2700672708273402
29546 -100.4300995749999998 -100.4288821506366673
29547 -58.1556554904000009 -58.2048535758697128
29548 -25.8040108072999992 -25.8125610562046575
29549 -96.1978188448999987 -96.1566011668086418
29550 -76.5931460818000005 -76.5206157355338519
29551 -60.1576012061999990 -60.1237799565064464
29552 -8.1836637775999996 -8.1381810074813643
29553 -116.1419203092000032 -116.1406066537228412
29554 -58.7961660138999989 -58.7885797608393261
29555 -104.7695007383999979 -104.7829759003198262
29556 -97.6272150875000051 -97.6381463383629722
29557 -109.2860406984000008 -109.2685420924469781
29558 -91.2891527825999987 -91.2767009107950287
29559 -108.0031140803999961 -107.9903912435947433
29560 20.9354860183999989 20.9550959649038404
29561 -105.8171921142999992 -105.8045355138687853
29562 -72.9293782910000061 -72.8784943911514347
29563 -115.1428094946000016 -115.1399839702657459
29564 -87.3271586549000034 -87.3347749046076984
29565 0.6628187498000000 0.6355788278990886
29566 -85.5817020228000018 -85.6201074846867414
29567 -106.6648247583000000 -106.6279380219739750
29568 13.7352544847000004 13.7214749356862775
29569 -110.8633561533000034 -110.8682059153323678
29570 -110.4180347668000053 -110.3811473070235820
29571 -100.7745173881999960 -100.8189259950542578
29572 -98.6678115674999958 -98.6758741965547017
29573 -99.8831828320000028 -99.8668713463495834
29574 -97.6201706714000039 -97.6035406148075566
29575 -104.8848151539999947 -104.8817864278705940
29576 -100.3206087358999952 -100.3353809787274713
29577 -103.8324450113999973 -103.8627672859579292
29578 -104.9745807447000061 -104.9723154625859536
29579 -45.9711575497000027 -45.9922172505506452
29580 -1.7595506679999999 -1.7436619791162826
29581 -70.1793819112999984 -70.1744990807274291
29582 -38.6171393596000030 -38.6724683135129368
29583 -73.2687442551000032 -73.3295830724968454
29584 -106.7485338014000007 -106.7434833097929925
29585 -102.5602705029999981 -102.5489939377610398
29586 -99.4363581937000021 -99.4343650850109384
29587 2.5214166167999998 2.4806072415809410
29588 -72.8295784761999982 -72.8141905066168249
29589 -113.7988496476999956 -113.7869542836818937
29590 -105.6511637697999930 -105.6822044011798596
29591 -89.7369203915000071 -89.7734193051516911
29592 -114.6836132462999984 -114.6586130679159794
29593 -116.0738340746000006 -116.0928794136270596
29594 -88.8550225926999957 -88.8854716983061195
29595 -121.6316281548999996 -121.6051876888469110
29596 -32.9216537392999982 -32.8718810315234791
29597 -118.2504431014999966 -118.2571288737461828
29598 -122.4820383642999957 -122.5067324332661087
29599 -119.0553523266000013 -119.0138829315891940
29600 -125.8325045769000070 -125.8521189677640280
29601 -30.7802432235000012 -30.7634523633175334
29602 -20.1130334984000001 -20.0769652289508045
29603 -114.1444056085999961 -114.1554011200928187
29604 -115.6677865294000043 -115.6629826932081926
29605 -114.5577978692000016 -114.5448032263028324
29606 -116.8251772848999934 -116.8249854898334945
29607 -117.9426311100999953 -117.9564766279103623
29608 -124.5677243747999938 -124.5661079761584062
29609 -24.7542306050000001 -24.7815228762922501
29610 -117.2369309042999959 -117.1784529187020354
29611 -117.9063171788999966 -117.8670295741870575
29612 -106.3967346693000025 -106.4087550234577861
29613 -114.7311160797000014 -114.7577168786029631
29614 -114.5894299583000020 -114.5521768915354812
29615 -113.9543364567000054 -113.9479228419889409
29616 -108.2139096734999981 -108.2176574957674404
29617 -98.9007440719999948 -98.8908456057203296
29618 -102.8371336240000034 -102.8358804848515717
29619 -115.4626677082000015 -115.4167970533012806
29620 -126.0434691314000020 -126.0479131046179475
29621 -118.0228418548000064 -118.0182329867851365
29622 -56.8070702540000028 -56.8159337212034359
29623 -110.6297505449000056 -110.6283858579821526
29624 -109.9646956077999960 -109.9781606368364208
29625 -96.4917543714999937 -96.5013588392241672
29626 -69.5972564645999938 -69.5653094917283852
29627 -123.1131502968000007 -123.0935436449047984
29628 -108.4212437684000037 -108.4386712459386359
29629 -89.7016804207000007 -89.7113510994986569
29630 -103.8961235290999952 -103.8796868961878772
29631 -114.4236619595999969 -114.4131232091870913
29632 -60.0674155653000028 -60.1092485021114484
29633 -108.7808588757000052 -108.8118964410143548
29634 -58.7770670076000030 -58.8122411436071246
29635 -92.7179418677999934 -92.7130494105861658
29636 -126.5114094336999955 -126.5267187871554739
29637 -113.7842559648999980 -113.7941796600010065
29638 -23.8226723056999994 -23.8249916928100518
29639 -89.4638436701000046 -89.5031759385083348
29640 -117.2494075533000029 -117.2169262813941373
29641 -121.8050263252000036 -121.8212793143962074
29642 -109.9584928920999971 -109.9872888459391760
29643 -116.5320465275000004 -116.5345758100901747
29644 -94.1900435893000036 -94.1763419831498538
29645 -115.9494156003000001 -115.9293898803450418
29646 -114.7866267361000041 -114.7766341973398454
29647 -115.9363268878000071 -115.9300263335249781
29648 -120.9384241911999993 -120.9038289506652006
29649 -117.5310389540999978 -117.4869672358123296
29650 -126.6964060611999940 -126.6996362524551216
29651 -87.1166536828999938 -87.1145669140553878
29652 -115.8875986049999938 -115.8757748876172116
29653 -115.8665647878000016 -115.8686797684455883
29654 -112.7864769331000048 -112.8227843900144478
29655 -112.8272366850000026 -112.8419141881287402
29656 -70.8137064489000068 -70.8430100104631890
29657 -121.2492401630999979 -121.2482794716268444
29658 -113.4554604082999987 -113.4519811566365917
29659 -61.3195026870999982 -61.3299027995049073
29660 -63.1540533404999991 -63.1377541163517648
29661 -113.8827461787000033 -113.8780688940643557
29662 -96.7174618804999966 -96.7191165911570891
29663 -90.1545466606000048 -90.1679119830396019
29664 -61.7939086021999984 -61.7407355538192633
29665 -119.2748895877000024 -119.2128053585405354
29666 -118.4763683861000061 -118.4307802181262588
29667 -125.1599134165000038 -125.1829317153506054
29668 -111.8181931733000027 -111.7942744829547053
29669 -112.8677417737000042 -112.8705177892398126
29670 -108.5036057211000013 -108.5328926259925026
29671 -86.2404840900999972 -86.2660235985349573
29672 -105.0597805077999993 -105.0553841914239541
29673 -116.3556915473999993 -116.3534334276371993
29674 -63.7974084893999986 -63.7546746678584810
29675 -112.1197064204999947 -112.1533545378727865
29676 -123.3822938078999982 -123.3932280052137713
29677 -55.0504618909999976 -55.0829605715196351
29678 -110.9302401993000018 -110.9571858899402486
29679 -51.7779532857000007 -51.7540482475299441
29680 -119.9455605244999958 -119.9495842531222820
29681 -117.8788409848999947 -117.8787316329401591
29682 -111.1987671213999960 -111.1652789385481981
29683 -106.8909357497000059 -106.9143851121232274
29684 -91.0374692842000002 -91.0438860601654056
29685 -121.5801171104999980 -121.5879176076064283
29686 -93.0988554109000006 -93.1225368625896976
29687 -120.5171989792000034 -120.4646784432834181
29688 -8.4715510468000002 -8.4496328578449038
29689 -118.1896620936999938 -118.1592173112130268
29690 -92.6447699781000011 -92.6370287862740156
29691 -112.1523698560999946 -112.1526725580544195
29692 -113.1346184678999975 -113.1488590444604512
29693 -114.6596716548999950 -114.6605343378752337
29694 -91.4263987285000042 -91.4242934001496650
29695 -33.0098411678999994 -33.0286776991154341
29696 -24.8750143186999999 -24.8139269312053159
29697 -112.7996818535000045 -112.8219533467510018
29698 -113.7287484991000071 -113.7147317997195586
29699 -57.4681524265999997 -57.4682313868199728
29700 -131.4905243139999982 -131.4621100887733292
29701 -132.2677651257999969 -132.2459015942113467
29702 -123.1725832752999992 -123.2116039442393003
29703 -70.5825074443999938 -70.6051605178941912
29704 -132.1134950613999877 -132.0924978998911001
29705 -102.9654272622999969 -102.9730379592579368
29706 -128.7795769605000089 -128.7434870556730289
29707 -122.5714940557000006 -122.5900339441151630
29708 -121.6555824620999999 -121.6900919731613584
29709 -117.5387370182999973 -117.5749477079043430
29710 -115.7072810343999976 -115.7347909380568183
29711 -129.1464696575999938 -129.1157472762354246
29712 -127.5114995025000013 -127.4837196361600178
29713 -124.7641039451000040 -124.7429068648306014
29714 -115.0773602712000070 -115.0338135658974750
29715 -124.7337753565000042 -124.7501306019083813
29716 -113.0997172432000042 -113.1022579464668354
29717 -76.5057581516000056 -76.5532155145351538
29718 -58.2440393860999990 -58.2322875681127599
29719 -128.9592663491000053 -128.9649720100908894
29720 -118.8381029007999956 -118.8588251974030641
29721 -86.5642373601999964 -86.5319182901767618
29722 -127.4225318443999981 -127.4411590828935203
29723 -103.7917893004999996 -103.8424243852302595
29724 -122.1491907821000069 -122.1479149748960680
29725 -125.0296714842999961 -125.0221543932646284
29726 -124.7014730453000055 -124.7298159682283796
29727 -90.3435224150999971 -90.3358464431191095
29728 -128.5977125665999949 -128.6103510502544509
29729 -123.8220193709999961 -123.8694157493230961
29730 -70.6139985302000071 -70.6137636597851497
29731 -122.7321836913999960 -122.7661684945894933
29732 -126.7337660600999953 -126.7402476774438895
29733 -125.5890845847000037 -125.5629014714288871
29734 -130.0067030680999949 -129.9925896877193736
29735 -123.1778809173000013 -123.1766875913138790
29736 -127.5868504739000002 -127.5681465217531922
29737 -80.0149903236000029 -79.9961315847670420
29738 -125.1316979350000054 -125.1256980563990027
29739 -125.4277040328999959 -125.4451681338870088
29740 -125.8719799941000019 -125.9028092493469018
29741 -117.3619080555999972 -117.3664440222992340
29742 -129.9440050803000020 -129.9597450826943827
29743 -115.7225087191999933 -115.7560625409631285
29744 -130.6234516657000029 -130.6297420869185828
29745 -126.8862231948999977 -126.8713437389345273
29746 -83.5736169552999968 -83.5771774909508736
29747 -116.8961832609000027 -116.9194538191759563
29748 -128.1676370858000098 -128.1637281342904089
29749 -129.7707712584000035 -129.7820261730997231
29750 -122.7091602794999972 -122.7559722114838507
29751 -122.9642499745000066 -122.9870534407770180
29752 -128.8297558415000026 -128.7934005068219392
29753 -72.6588270294000012 -72.6553763428508859
29754 -103.4909616359999944 -103.4979695052295057
29755 -104.5958122993999950 -104.5904487957663775
29756 -122.3570139863000037 -122.3803660001703832
29757 -123.0544552427000013 -123.0649297247747711
29758 -60.9709104244000031 -60.9468508724474347
29759 -108.5534764462999959 -108.5112509101998910
29760 -98.4698490507000059 -98.4836900239610458
29761 -126.5233887923999987 -126.5256842363018421
29762 -96.6404324986000063 -96.6742816084615129
29763 -113.6230480018000009 -113.5926958361719272
29764 -120.6139587339000059 -120.6343151549110644
29765 -123.1859397877999953 -123.1895708995439094
29766 -129.6825495093000029 -129.6922901269812485
29767 -56.1354861030999999 -56.1607364898370065
29768 -125.2743090663000061 -125.2665186026651156
29769 -128.0899869572999989 -128.0870868033829879
29770 -128.3788855495000121 -128.3508785596083328
29771 -127.1449163989999960 -127.1309780737490200
29772 -126.1876097197000064 -126.1839634026920862
29773 -114.6124659425999965 -114.5929116075944876
29774 -121.5370312759999933 -121.5222527772787942
29775 -103.0632781999999992 -103.0415189813297019
29776 -91.1472835712000062 -91.0954026826155712
29777 -106.2751307040000057 -106.3009469725826506
29778 -124.3495488973999983 -124.3892739017461508
29779 -124.0725453936999969 -124.0901245649048974
29780 -124.5428921596000009 -124.5472784058654554
29781 -126.5659189287000004 -126.5992042225599477
29782 -124.7543339465999992 -124.7666437939177513
29783 -92.9940570212999944 -92.9892735391409815
29784 -113.3599144319999965 -113.3349023058328555
29785 -124.6271513214000066 -124.6174020679667507
29786 -54.1833145009000035 -54.1965064471403792
29787 -127.8605511980999978 -127.8859318721242175
29788 -95.2991646682999942 -95.3367597208084732
29789 -119.8748902661999978 -119.8420366314419852
29790 -121.3953312224000030 -121.4106997582695300
29791 -123.2633701663999943 -123.2817792305554576
29792 -125.9905127380999943 -126.0261522776935834
29793 -129.1794297026999914 -129.1421672481780263
29794 -127.8454374880000017 -127.8663199935830477
29795 -118.6206424486999964 -118.6617074701961911
29796 -130.8857016229999886 -130.8776884593181080
29797 -79.1295478043000031 -79.0844219746776957
29798 -129.2400714476000019 -129.2107262463786412
29799 -75.2351486777999980 -75.2434390858948916
29800 -119.1842614841999932 -119.1973650647411347
29801 -123.2487074118999999 -123.2688860910914030
29802 -123.8064729696999962 -123.7980529510373913
29803 -122.4102698524000061 -122.4207686543241635
29804 -100.4850817986999942 -100.4641140672176505
29805 -129.1111177985999916 -129.1084641221438005
29806 -126.3449456222000009 -126.3084619652856446
29807 -124.3933653114000037 -124.3851523697910295
29808 -127.3011035087999971 -127.2968217532084623
29809 -124.8721437431999988 -124.8549079450819761
29810 -100.6351314218999988 -100.6287112588997985
29811 -99.6650320189999945 -99.6810377827393665
29812 -40.0836295789000019 -40.1329974571632704
29813 -116.0541112776000006 -116.0476719874584433
29814 -99.7584798153000065 -99.7757260377310615
29815 -40.6000188488999996 -40.6132590684305796
29816 -103.7462390684000013 -103.7466617072152957
29817 18.5931988707000002 18.5944266397195470
29818 54.3616449008999965 54.3709654588979916
29819 -25.0993644385000003 -25.1130108203943792
29820 46.4103916024999990 46.4372721535172062
29821 -100.2371007727000034 -100.2473367276159877
29822 -93.5405338683000025 -93.5696226671316253
29823 -105.4358363860000054 -105.4166415795510261
29824 -105.8467203002000048 -105.8326062241626317
29825 -50.8035189241999987 -50.7239608495205303
29826 1.1884761151000001 1.1656571499771289
29827 -115.7234223356999934 -115.7198679116671372
29828 -96.3703505350000000 -96.3574770733967796
29829 -97.5448205328000029 -97.5646761188488512
29830 -68.9821046647000031 -68.9610107300579358
29831 -111.8065527042000014 -111.8058476912495962
29832 -77.3774896959999978 -77.3114099047370047
29833 -111.5166371002000005 -111.4925288360056612
29834 -92.9631696745999960 -92.9162825086485640
29835 -74.7564942480999974 -74.7171008736976887
29836 -35.2361339623999967 -35.1722206488965128
29837 -111.3163799081000036 -111.3061290410473134
29838 -96.7826700079999966 -96.7550246950118975
29839 -55.1255908918000017 -55.1414914199980473
29840 -72.6166207495000009 -72.6518549122944961
29841 20.3163919538999984 20.2973096369760952
29842 -68.6554121068000001 -68.6656403906371793
29843 -101.2994677219000010 -101.2690764886706205
29844 -96.3439720580000056 -96.3135296241938903
29845 -15.5746979869000004 -15.5820258784013514
29846 -104.0958437956000040 -104.1140915756333527
29847 -74.3685547622000058 -74.3685497990780391
29848 -93.9088041777999933 -93.9801997002464304
29849 -36.4625722915999972 -36.4412519502379979
29850 -89.1293867427999942 -89.1450974559188438
29851 -107.8225788620000003 -107.7961337857087187
29852 -96.6819797503000018 -96.6927659323366839
29853 -109.0193536533000014 -109.0201893379493185
29854 -98.3747550467000025 -98.4003046797408274
29855 -99.1161022675999988 -99.1853592436804945
29856 -43.5687656607000022 -43.6129972212876069
29857 -107.7793650517999993 -107.7695770409539762
29858 -91.2976101734000025 -91.3164600806546503
29859 -92.6174776569999949 -92.5907261695626147
29860 -9.1033219638999991 -9.1313085366659337
29861 51.0249355456000018 51.0359964820519849
29862 -103.4798029811999953 -103.4795840006723608
29863 -100.2111496848000058 -100.2054287008387945
29864 -113.0262628010000014 -113.0222153362199862
29865 -110.1165328942999935 -110.0860940746718057
29866 -27.3356557393999999 -27.3746648948734901
29867 -31.3480413463000005 -31.2978508372224269
29868 -111.8671114546000069 -111.8607812193059630
29869 -100.6881351824000035 -100.6491486571036091
29870 -7.4597426856000002 -7.5001012477948237
29871 -96.2958605981999938 -96.3450744376457635
29872 -112.1837504789999969 -112.1497369715792445
29873 -107.5604894137999992 -107.5469502969787641
29874 -105.9593311655000036 -105.9804132360473545
29875 -71.2739151523000061 -71.3245533974440491
29876 -97.8697629262999982 -97.8779763104481191
29877 -116.0772204754999990 -116.0774751191688665
29878 -99.0628704796999955 -99.0586138623776833
29879 -97.9333686607999994 -97.9583407518302209
29880 -100.1779235457999988 -100.2158681166305598
29881 -101.7100630080000059 -101.6934699800889774
29882 -103.6549473580000011 -103.7028445017840994
29883 -52.6749814092000008 -52.7343560416197761
29884 -108.5091755482999929 -108.5051315976452742
29885 -81.6288881241000013 -81.5961918140016707
29886 -108.3890427192999937 -108.3770076485940166
29887 7.7071675461000000 7.6924876225161967
29888 -71.9923184501000009 -72.0246811755814775
29889 12.4292707361999994 12.4671508385095997
29890 -103.4100490496000049 -103.4609739696049360
29891 -69.8561110043000042 -69.8141172304887476
29892 -89.4260003723999972 -89.4827214494131056
29893 -56.4940504548999982 -56.5566527012346683
29894 -107.3877336665999991 -107.3905012035054369
29895 -94.2708721676000039 -94.3229873882235097
29896 -108.7684867012000041 -108.7472052446701127
29897 -87.3440900384999992 -87.3360842059770448
29898 -113.8725759351000022 -113.8651274298986209
29899 -91.0838051573000058 -91.1183981835360441
29900 39.4631446723999986 39.4910589115156583
29901 6.3970113566000002 6.4405296179825307
29902 -84.9760874187000042 -84.9552503646432484
29903 -102.3674525952000067 -102.3679680087856099
29904 -95.8267583071999951 -95.8328196510114054
29905 26.2046852333000011 26.2060544329805793
29906 -99.2377741972999985 -99.2313099139418995
29907 -100.0132840323000067 -99.9870426320196088
29908 -100.3969383188999984 -100.4108292600783017
29909 -114.5570361723000019 -114.5557855022352101
29910 -108.5942593966999965 -108.5955129926001916
29911 -71.4743622493000004 -71.5343442298039633
29912 -72.7182268350999976 -72.7250057844675837
29913 -34.6909557472000003 -34.6913336973915492
29914 -91.4890667933999993 -91.5145530990422742
29915 -98.6099391198000035 -98.6268364001684290
29916 -103.7330873972999967 -103.7435727900984119
29917 -96.8009274637000061 -96.8222305821567346
29918 -85.1017242438000068 -85.0500215094066192
29919 -66.0699572876000047 -66.1106896228979650
29920 -124.3162835816000040 -124.3267342867998053
29921 -118.9200781444999961 -118.9208311349703848
29922 -86.2641176443000006 -86.1953249360559397
29923 -123.3764988913000025 -123.3912329768001825
29924 -105.7904590252999952 -105.7839606820189999
29925 -58.3887923778000015 -58.3621016334771099
29926 -123.9509569763000059 -123.9733690180192411
29927 -116.9947506025000052 -116.9766299963116722
29928 -101.7927616887999989 -101.7476735627330697
29929 -49.7603086534000028 -49.7166914979810386
29930 -104.8907345312999979 -104.8718833455942985
29931 -120.2213902780000012 -120.2180680316850783
29932 -118.7950127215000009 -118.8238494413593855
29933 -126.5491876832000031 -126.5562393597648310
29934 -93.1132191605999964 -93.1004313818487930
29935 -123.6054550913000014 -123.6554767557424839
29936 -115.4085882034000008 -115.4316986301215451
29937 -126.3036512746000000 -126.3089934898820275
29938 -103.4774167126000037 -103.4435807007407391
29939 -119.6087411198000012 -119.5932603350706813
29940 -32.3616216981999969 -32.3628071347990911
29941 -114.0054949630000038 -113.9840929298207755
29942 -122.7980522038999993 -122.8293423809245439
29943 -128.1873828754999920 -128.2212051615090331
29944 -39.7612887470000018 -39.7882669482200200
29945 -127.2515514500999956 -127.2997324321473656
29946 -120.6768414648999936 -120.7272420859458748
29947 -121.4176296377000028 -121.4513265939590241
29948 -59.2327310017000030 -59.2539889594828892
29949 -46.9058010151000033 -46.8525939214609437
29950 -110.6911490930999946 -110.6741345647518244
29951 -98.5952843622000046 -98.5270875229751368
29952 -118.0039510178000057 -118.0398086850732824
29953 -70.2893506191000057 -70.2923402495574834
29954 -125.5609512181000014 -125.5712601633145056
29955 -117.5622884232000018 -117.6019426358310227
29956 -127.3041557982000000 -127.3312379504532856
29957 -77.7518976541999933 -77.7258776386058656
29958 -126.3567054586000040 -126.3678285857910168
29959 -118.3858366167000042 -118.4305054216395661
29960 -72.7897764485999943 -72.7691313395762620
29961 -128.7722029615999872 -128.7726839014109999
29962 -120.2343845837999936 -120.2250063300211309
29963 -128.9384623402999921 -128.9873754016752514
29964 -112.4375333519000009 -112.4183683760489600
29965 -123.3321399376000045 -123.3496364290325857
29966 -92.2952342602000044 -92.2719819633282299
29967 -129.0070802886999957 -129.0365059168955213
29968 -119.2033046555999931 -119.2193722066919435
29969 -122.6877703687000007 -122.6985671894223913
29970 -70.3077599039999939 -70.2318766606721709
29971 -115.1748600088999979 -115.1715457963077256
29972 -118.1429237642999936 -118.1546749420962215
29973 -119.4014976202000042 -119.4098471489190132
29974 -123.8408439340999934 -123.8900125523268798
29975 -126.3192913995000026 -126.3148273523968754
29976 -110.7106738261000061 -110.6615246838027247
29977 -124.8071465451999984 -124.8444926830519535
29978 -109.1332660011999991 -109.0950527602778237
29979 -61.0081617693999974 -60.9931715684054083
29980 -106.9372253628999943 -106.9288225402757888
29981 -103.0965217332000066 -103.0943680061434691
29982 -128.3425126177000095 -128.3420568155725618
29983 -116.3556573202999971 -116.3580781319875399
29984 -130.2567285817999903 -130.3035748990887726
29985 -124.3118498342000038 -124.3066964083735257
29986 -95.8468697125999967 -95.8353866853521907
29987 -121.5675038091000033 -121.5450348520487438
29988 -128.0701490003999936 -128.1014284288459919
29989 -106.1422478276000021 -106.1307647208413130
29990 -121.2419570994999987 -121.2522345448226417
29991 -127.5296020038999956 -127.5354502100586416
29992 -130.0074391430999867 -130.0309402902553302
29993 -117.5399985287999982 -117.5740322271845031
29994 -124.1525385500000027 -124.1988048660553829
29995 -47.9069841506999978 -47.8954005605150215
29996 -92.2846860095999943 -92.2552079218754528
29997 -83.8839554452000016 -83.8522892751428515
29998 -73.5040110200999948 -73.4567699569012262
29999 -118.9903794936000025 -119.0320589604462214
30000 -131.3432811685999866 -131.3704168445072753
30001 -120.0878993457999968 -120.1239799608877092
30002 -105.1624421519999970 -105.1591620129266573
30003 -116.3741986945999969 -116.3894071211381771
30004 -120.5969661758000058 -120.6393892098040510
30005 -131.0345556574000057 -131.0588655058607230
30006 -118.0505867035000023 -118.0305175904703816
30007 -120.0395654600999933 -120.0544639906627680
30008 -125.9105299022999986 -125.9511764150560680
30009 -118.2946041189999988 -118.3277456991780099
30010 -115.7258376226999985 -115.7447135348662215
30011 -121.3094111597000051 -121.3462383985872890
30012 -42.5114671533000035 -42.5105407468286671
30013 -101.8176054065999949 -101.8164754124122311
30014 -76.9859587650000066 -76.9814121770681368
30015 -78.8868509777999947 -78.8315540977915816
30016 -85.9776165800000030 -85.9780041914767139
30017 -80.7326970352000046 -80.7005262558512300
30018 -120.8996590711000039 -120.9018827347787948
30019 -124.0624741573000023 -124.0430140250458777
30020 -127.5676315574000057 -127.6145266499290187
30021 -108.4360641626000046 -108.4118366834724867
30022 -128.8195031991000121 -128.8500568695043000
30023 -123.4452238873000027 -123.4447499148514851
30024 -118.9641378312999933 -118.9947155346191181
30025 -115.1671860507999980 -115.1460113387003901
30026 -120.9432678990000056 -120.9776848226062782
30027 -129.8285248253000077 -129.8752738347961042
30028 -125.5571387662999996 -125.5889357661027219
30029 -117.3774227779999961 -117.4108310844745802
30030 -115.7945055673999946 -115.7726416531669429
30031 -112.3573853816999986 -112.3513118914430038
30032 -109.0201431305000028 -109.0412270192565956
30033 -111.3103828945999965 -111.2988857621717784
30034 -103.4696248779000030 -103.4768376788190665
30035 -111.6809823496000007 -111.6779461722914419
30036 -114.1674539905999950 -114.1666511312076864
30037 -114.1765252787999998 -114.1736774317575112
30038 -115.4721858287999936 -115.4557988468621375
30039 -108.2269787119000028 -108.2273954987729780
30040 -115.1517800602999984 -115.1216954467577693
30041 -108.0953265745999943 -108.1091545222838022
30042 -114.2899373141000012 -114.2986204487887676
30043 -115.5330753564000048 -115.5131051428429743
30044 -107.8799372364999982 -107.8958916244242374
30045 -111.3803058155999963 -111.3656414893404474
30046 -112.3122509423999986 -112.2873382007994110
30047 -111.4463656428000036 -111.4379848516816054
30048 -114.7202655587000066 -114.7220572993161625
30049 -111.7841737832000035 -111.8043122873911273
30050 -98.1169951115000032 -98.1289500481228743
30051 -114.4459213166000069 -114.4579967920355443
30052 -113.5701100693000001 -113.5435038476242937
30053 -111.5368994550999986 -111.5204338904013923
30054 -91.3693737261999956 -91.3867162125686718
30055 -111.4301154410999999 -111.4216598982128517
30056 -111.6849010537000026 -111.6697650189145463
30057 -111.7553510911999979 -111.7385942262378649
30058 -85.1241791979000055 -85.1377178227280780
30059 -99.1698219921999993 -99.1847597300203461
30060 -113.8919494627999995 -113.8763357190619274
30061 -114.6663063631999933 -114.6692628555313007
30062 -113.4664797408999988 -113.4658511501229441
30063 -95.6201858156999975 -95.6370785370792618
30064 -115.0206905048000010 -114.9891844688710734
30065 -111.3081995898999992 -111.2970086078894951
30066 -115.0059662575999937 -114.9904974535622557
30067 -113.9150846068999954 -113.9186773007510283
30068 -113.8974997030999958 -113.9019615785891801
